vehículo[0]: 0.104533333333336Mbps
vehículo[57]: 24.8274133333336Mbps
vehículo[58]: 0.082133333333336Mbps
vehículo[59]: 0.04928Mbps
vehículo[60]: 0.09482666666666399Mbps
vehículo[61]: 0.07392Mbps
vehículo[62]: 0.09482666666666399Mbps
vehículo[63]: 24.82816Mbps
vehículo[64]: 24.82816Mbps
vehículo[65]: 24.82592Mbps
vehículo[66]: 0.082133333333336Mbps
vehículo[67]: 24.82816Mbps
vehículo[68]: 24.82816Mbps
vehículo[69]: 24.8289066666664Mbps
vehículo[70]: 24.8274133333336Mbps
vehículo[71]: 24.82816Mbps
vehículo[72]: 24.826666666666398Mbps
vehículo[73]: 24.82816Mbps
vehículo[74]: 24.8289066666664Mbps
vehículo[75]: 24.82592Mbps
vehículo[76]: 24.825173333333602Mbps
vehículo[77]: 0.09482666666666399Mbps
vehículo[78]: 18.26496Mbps
vehículo[79]: 0.097066666666664Mbps
vehículo[80]: 0.09482666666666399Mbps
vehículo[81]: 18.03872Mbps
vehículo[82]: 0.082133333333336Mbps
vehículo[83]: 0.082133333333336Mbps
vehículo[84]: 24.82592Mbps
vehículo[85]: 24.8244266666664Mbps
vehículo[86]: 24.8289066666664Mbps
vehículo[87]: 24.82592Mbps
vehículo[88]: 24.825173333333602Mbps
vehículo[89]: 24.82592Mbps
vehículo[90]: 24.825173333333602Mbps
vehículo[91]: 24.8274133333336Mbps
vehículo[92]: 24.8274133333336Mbps
vehículo[93]: 0.09482666666666399Mbps
vehículo[94]: 24.82592Mbps
vehículo[95]: 24.8289066666664Mbps
vehículo[96]: 24.8274133333336Mbps
vehículo[97]: 24.82816Mbps
vehículo[98]: 24.8289066666664Mbps
vehículo[99]: 13.5706666666664Mbps
vehículo[100]: 24.82592Mbps
vehículo[101]: 24.82816Mbps
vehículo[102]: 24.825173333333602Mbps
vehículo[103]: 24.8274133333336Mbps
vehículo[104]: 24.8274133333336Mbps
vehículo[105]: 24.826666666666398Mbps
vehículo[106]: 0.0642133333333336Mbps
vehículo[107]: 22.1834666666664Mbps
vehículo[108]: 0.0664533333333336Mbps
vehículo[109]: 0.0343466666666664Mbps
vehículo[110]: 0.09482666666666399Mbps
vehículo[111]: 0.09482666666666399Mbps
vehículo[112]: 0.09482666666666399Mbps
vehículo[113]: 0.09482666666666399Mbps
vehículo[114]: 0.09482666666666399Mbps
vehículo[115]: 24.82592Mbps
vehículo[116]: 24.82816Mbps
vehículo[117]: 24.825173333333602Mbps
vehículo[118]: 24.82816Mbps
vehículo[119]: 24.8221866666664Mbps
vehículo[120]: 24.82592Mbps
vehículo[121]: 0.09408Mbps
vehículo[122]: 24.8274133333336Mbps
vehículo[123]: 24.82816Mbps
vehículo[124]: 24.82592Mbps
vehículo[125]: 24.8289066666664Mbps
vehículo[126]: 24.8289066666664Mbps
vehículo[127]: 13.8237866666664Mbps
vehículo[128]: 24.82816Mbps
vehículo[129]: 7.3024Mbps
vehículo[130]: 24.825173333333602Mbps
vehículo[131]: 0.09482666666666399Mbps
vehículo[132]: 0.07392Mbps
vehículo[133]: 24.8274133333336Mbps
vehículo[134]: 24.8289066666664Mbps
vehículo[135]: 24.82592Mbps
vehículo[136]: 24.825173333333602Mbps
vehículo[137]: 24.8289066666664Mbps
vehículo[138]: 24.826666666666398Mbps
vehículo[139]: 24.82592Mbps
vehículo[140]: 24.825173333333602Mbps
vehículo[141]: 24.8274133333336Mbps
vehículo[142]: 24.82592Mbps
vehículo[143]: 24.8274133333336Mbps
vehículo[144]: 24.82816Mbps
vehículo[145]: 24.825173333333602Mbps
vehículo[146]: 24.82816Mbps
vehículo[147]: 0.09482666666666399Mbps
vehículo[148]: 8.3701333333336Mbps
vehículo[149]: 24.825173333333602Mbps
vehículo[150]: 24.82592Mbps
vehículo[151]: 24.8289066666664Mbps
vehículo[152]: 0.11050666666666399Mbps
vehículo[153]: 24.82592Mbps
vehículo[154]: 24.8274133333336Mbps
vehículo[155]: 3.47648Mbps
vehículo[156]: 24.82592Mbps
vehículo[157]: 24.82592Mbps
vehículo[158]: 24.8274133333336Mbps
vehículo[159]: 24.825173333333602Mbps
vehículo[160]: 24.8289066666664Mbps
vehículo[161]: 24.82368Mbps
vehículo[162]: 24.825173333333602Mbps
vehículo[163]: 24.826666666666398Mbps
vehículo[164]: 0.09482666666666399Mbps
vehículo[165]: 24.826666666666398Mbps
vehículo[166]: 6.1824Mbps
vehículo[167]: 0.09482666666666399Mbps
vehículo[168]: 0.07392Mbps
vehículo[169]: 0.082133333333336Mbps
vehículo[170]: 24.825173333333602Mbps
vehículo[171]: 24.8274133333336Mbps
vehículo[172]: 24.826666666666398Mbps
vehículo[173]: 24.8289066666664Mbps
vehículo[174]: 24.8289066666664Mbps
vehículo[175]: 24.82592Mbps
vehículo[176]: 24.82816Mbps
vehículo[177]: 24.82592Mbps
vehículo[178]: 24.82816Mbps
vehículo[179]: 24.826666666666398Mbps
vehículo[180]: 11.5098666666664Mbps
vehículo[181]: 0.09482666666666399Mbps
vehículo[182]: 0.09482666666666399Mbps
vehículo[183]: 0.09482666666666399Mbps
vehículo[184]: 7.5495466666666395Mbps
vehículo[185]: 0.0164266666666664Mbps
vehículo[186]: 0.0664533333333336Mbps
vehículo[187]: 0.082133333333336Mbps
vehículo[188]: 0.04928Mbps
vehículo[189]: 0.09482666666666399Mbps
vehículo[190]: 24.8244266666664Mbps
vehículo[191]: 24.825173333333602Mbps
vehículo[192]: 24.825173333333602Mbps
vehículo[193]: 24.826666666666398Mbps
vehículo[194]: 24.8274133333336Mbps
vehículo[195]: 24.82816Mbps
vehículo[196]: 24.8244266666664Mbps
vehículo[197]: 24.826666666666398Mbps
vehículo[198]: 0.082133333333336Mbps
vehículo[199]: 24.82816Mbps
vehículo[200]: 9.3101866666664Mbps
vehículo[201]: 0.0664533333333336Mbps
vehículo[202]: 0.04256Mbps
vehículo[203]: 24.82816Mbps
vehículo[204]: 24.825173333333602Mbps
vehículo[205]: 24.8244266666664Mbps
vehículo[206]: 24.82816Mbps
vehículo[207]: 3.72512Mbps
vehículo[208]: 4.34336Mbps
vehículo[209]: 0.04256Mbps
vehículo[210]: 0.09482666666666399Mbps
vehículo[211]: 24.82816Mbps
vehículo[212]: 0.09482666666666399Mbps
vehículo[213]: 24.82592Mbps
vehículo[214]: 24.826666666666398Mbps
vehículo[215]: 6.11893333333336Mbps
vehículo[216]: 0.0574933333333336Mbps
vehículo[217]: 24.82816Mbps
vehículo[218]: 24.8274133333336Mbps
vehículo[219]: 24.82592Mbps
vehículo[220]: 24.8274133333336Mbps
vehículo[221]: 24.82816Mbps
vehículo[222]: 24.8289066666664Mbps
vehículo[223]: 24.8274133333336Mbps
vehículo[224]: 24.82592Mbps
vehículo[225]: 0.07392Mbps
vehículo[226]: 24.8289066666664Mbps
vehículo[227]: 0.07392Mbps
vehículo[228]: 0.08810666666666399Mbps
vehículo[229]: 24.82592Mbps
vehículo[230]: 0.09408Mbps
vehículo[231]: 0.09408Mbps
vehículo[232]: 0.09408Mbps
vehículo[233]: 0.09408Mbps
vehículo[234]: 0.09408Mbps
vehículo[235]: 0.09408Mbps
vehículo[236]: 24.8274133333336Mbps
vehículo[237]: 24.8274133333336Mbps
vehículo[238]: 24.82816Mbps
vehículo[239]: 24.82592Mbps
vehículo[240]: 24.8289066666664Mbps
vehículo[241]: 24.825173333333602Mbps
vehículo[242]: 24.825173333333602Mbps
vehículo[243]: 24.8274133333336Mbps
vehículo[244]: 9.01376Mbps
vehículo[245]: 0.09482666666666399Mbps
vehículo[246]: 21.84672Mbps
vehículo[247]: 0.09408Mbps
vehículo[248]: 5.76576Mbps
vehículo[249]: 0.09408Mbps
vehículo[250]: 0.1008Mbps
vehículo[251]: 24.82592Mbps
vehículo[252]: 9.6402133333336Mbps
vehículo[253]: 24.82592Mbps
vehículo[254]: 24.8244266666664Mbps
vehículo[255]: 24.826666666666398Mbps
vehículo[256]: 24.82592Mbps
vehículo[257]: 0.09408Mbps
vehículo[258]: 0.09408Mbps
vehículo[259]: 0.09408Mbps
vehículo[260]: 3.83712Mbps
vehículo[261]: 24.8274133333336Mbps
vehículo[262]: 24.825173333333602Mbps
vehículo[263]: 24.8274133333336Mbps
vehículo[264]: 3.69525333333336Mbps
vehículo[265]: 0.082133333333336Mbps
vehículo[266]: 0.09408Mbps
vehículo[267]: 0.04928Mbps
vehículo[268]: 24.8289066666664Mbps
vehículo[269]: 0.082133333333336Mbps
vehículo[270]: 0.09408Mbps
vehículo[271]: 0.09557333333333601Mbps
vehículo[272]: 10.6452266666664Mbps
vehículo[273]: 0.09482666666666399Mbps
vehículo[274]: 0.0574933333333336Mbps
vehículo[275]: 0.09408Mbps
vehículo[276]: 0.09408Mbps
vehículo[277]: 0.082133333333336Mbps
vehículo[278]: 0.09408Mbps
vehículo[279]: 24.8289066666664Mbps
vehículo[280]: 0.09408Mbps
vehículo[281]: 0.082133333333336Mbps
vehículo[282]: 0.09408Mbps
vehículo[283]: 2.51477333333336Mbps
vehículo[284]: 2.41546666666664Mbps
vehículo[285]: 6.02112Mbps
vehículo[286]: 0.09557333333333601Mbps
vehículo[287]: 0.09408Mbps
vehículo[288]: 0.09408Mbps
vehículo[289]: 0.082133333333336Mbps
vehículo[290]: 0.0Mbps
vehículo[291]: 0.0Mbps
vehículo[292]: 0.0Mbps
vehículo[293]: 0.0Mbps
vehículo[294]: 0.0Mbps
Total: 4369.366400000001Mbps
Caben: 174 coches
